,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_kernel,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.3217734813690185,0.013772809122740344,0.30946989059448243,0.015752286168627255,1,"{1: 1, 0: 2}",rbf,,"{'C': 1, 'class_weight': {1: 1, 0: 2}, 'kernel': 'rbf'}",0.7650130548302873,0.7408376963350786,0.7801047120418848,0.7120418848167539,0.7146596858638743,0.7425314067775758,0.026931357926419777,20
1,1.236381435394287,0.021629147553296414,0.2911078929901123,0.010681935294440236,1,"{1: 1, 0: 1}",rbf,,"{'C': 1, 'class_weight': {1: 1, 0: 1}, 'kernel': 'rbf'}",0.7180156657963447,0.7670157068062827,0.7696335078534031,0.725130890052356,0.7329842931937173,0.7425560127404208,0.021582162631671675,19
2,1.226102876663208,0.005004239896042149,0.28272209167480467,0.0014907378433209406,1,"{1: 1, 0: 1.5}",rbf,,"{'C': 1, 'class_weight': {1: 1, 0: 1.5}, 'kernel': 'rbf'}",0.7676240208877284,0.7539267015706806,0.774869109947644,0.7303664921465969,0.7356020942408377,0.7524776837586975,0.017358441542391266,3
3,1.2461019515991212,0.008555387873344198,0.278073787689209,0.0024152404386008335,2,"{1: 1, 0: 2}",rbf,,"{'C': 2, 'class_weight': {1: 1, 0: 2}, 'kernel': 'rbf'}",0.7597911227154047,0.756544502617801,0.7827225130890052,0.725130890052356,0.7329842931937173,0.7514346643336569,0.02052888238729368,4
4,1.2394425392150878,0.005591889431630236,0.28006463050842284,0.0025298102808779263,2,"{1: 1, 0: 1}",rbf,,"{'C': 2, 'class_weight': {1: 1, 0: 1}, 'kernel': 'rbf'}",0.7597911227154047,0.774869109947644,0.7722513089005235,0.7513089005235603,0.7591623036649214,0.7634765491504109,0.008798108949248791,2
5,1.2375938415527343,0.007096873098182722,0.2776502132415771,0.0033343123334853447,2,"{1: 1, 0: 1.5}",rbf,,"{'C': 2, 'class_weight': {1: 1, 0: 1.5}, 'kernel': 'rbf'}",0.7597911227154047,0.756544502617801,0.7670157068062827,0.7329842931937173,0.7356020942408377,0.7503875439148088,0.013596425218398146,6
6,1.2308970451354981,0.0011878584959422811,0.2741649627685547,0.0005688198914474842,3,"{1: 1, 0: 2}",rbf,,"{'C': 3, 'class_weight': {1: 1, 0: 2}, 'kernel': 'rbf'}",0.7571801566579635,0.7513089005235603,0.7696335078534031,0.7277486910994765,0.725130890052356,0.7462004292373519,0.017205535087963908,15
7,1.2299580574035645,0.0010475800691464516,0.27544713020324707,0.0020375069872514908,3,"{1: 1, 0: 1}",rbf,,"{'C': 3, 'class_weight': {1: 1, 0: 1}, 'kernel': 'rbf'}",0.7650130548302873,0.756544502617801,0.7617801047120419,0.7382198952879581,0.7356020942408377,0.7514319303377851,0.01218861461933499,5
8,1.2301034450531005,0.002244060728602785,0.2743358612060547,0.0005926489704129777,3,"{1: 1, 0: 1.5}",rbf,,"{'C': 3, 'class_weight': {1: 1, 0: 1.5}, 'kernel': 'rbf'}",0.7571801566579635,0.756544502617801,0.7696335078534031,0.7303664921465969,0.725130890052356,0.7477711098656241,0.017081962995153695,8
9,1.2327944755554199,0.0019852056580443754,0.2740215301513672,0.0010901623723606829,4,"{1: 1, 0: 2}",rbf,,"{'C': 4, 'class_weight': {1: 1, 0: 2}, 'kernel': 'rbf'}",0.7519582245430809,0.7460732984293194,0.7643979057591623,0.7329842931937173,0.725130890052356,0.7441089223955271,0.013863882932510695,16
10,1.2327208518981934,0.002256640377824557,0.2758187294006348,0.0038880164992015336,4,"{1: 1, 0: 1}",rbf,,"{'C': 4, 'class_weight': {1: 1, 0: 1}, 'kernel': 'rbf'}",0.7493472584856397,0.7513089005235603,0.7696335078534031,0.7356020942408377,0.725130890052356,0.7462045302311593,0.01510866167932552,14
11,1.2309603691101074,0.0018852974793353075,0.27371997833251954,0.0004459932246711301,4,"{1: 1, 0: 1.5}",rbf,,"{'C': 4, 'class_weight': {1: 1, 0: 1.5}, 'kernel': 'rbf'}",0.7519582245430809,0.7460732984293194,0.7643979057591623,0.7329842931937173,0.725130890052356,0.7441089223955271,0.013863882932510695,16
12,1.2308515548706054,0.0014413369850758283,0.27356743812561035,0.0010820273702679452,5,"{1: 1, 0: 2}",rbf,,"{'C': 5, 'class_weight': {1: 1, 0: 2}, 'kernel': 'rbf'}",0.7493472584856397,0.7486910994764397,0.7696335078534031,0.7408376963350786,0.7277486910994765,0.7472516506500074,0.01363022639710373,11
13,1.230793571472168,0.0018063998444497972,0.27393331527709963,0.0007183730952158492,5,"{1: 1, 0: 1}",rbf,,"{'C': 5, 'class_weight': {1: 1, 0: 1}, 'kernel': 'rbf'}",0.7467362924281984,0.7486910994764397,0.7696335078534031,0.7408376963350786,0.7277486910994765,0.7467294574385193,0.013589892945324611,13
14,1.230925941467285,0.0014058268948405274,0.2737448215484619,0.0010976023382004685,5,"{1: 1, 0: 1.5}",rbf,,"{'C': 5, 'class_weight': {1: 1, 0: 1.5}, 'kernel': 'rbf'}",0.7493472584856397,0.7486910994764397,0.7696335078534031,0.7408376963350786,0.7277486910994765,0.7472516506500074,0.01363022639710373,11
15,0.9284186840057373,0.009970735091086496,0.2012792110443115,0.0019922810816596368,1,"{1: 1, 0: 2}",poly,1,"{'C': 1, 'class_weight': {1: 1, 0: 2}, 'degree': 1, 'kernel': 'poly'}",0.7467362924281984,0.7015706806282722,0.7172774869109948,0.675392670157068,0.7198952879581152,0.7121744836165298,0.0234329363495876,37
